region,postcode_sector,month,avg_price,volume,delta
East of England,SG8 6,7,471000,7,-2
East of England,SG8 7,7,444000,9,-12
East of England,SG8 8,7,530000,1,-21
East of England,SG8 9,7,494000,7,-2
East of England,SG9 0,7,778000,2,50
East of England,SG9 9,7,490000,4,-5
East of England,SS0 0,7,405000,8,-9
East of England,SS0 7,7,284000,12,-15
East of England,SS0 8,7,557000,12,60
East of England,SS0 9,7,308000,19,19
East of England,SS1 1,7,211000,4,62
East of England,SS1 2,7,236000,15,-18
East of England,SS1 3,7,770000,10,37
East of England,SS11 7,7,439000,9,5
East of England,SS11 8,7,361000,15,0
East of England,SS12 0,7,378000,8,-13
East of England,SS12 9,7,415000,11,21
East of England,SS13 1,7,260000,8,6
East of England,SS13 2,7,365000,4,22
East of England,SS13 3,7,259000,5,-7
East of England,SS14 1,7,328000,8,-9
East of England,SS14 2,7,259000,8,-23
East of England,SS14 3,7,349000,6,36
East of England,SS15 4,7,383000,8,-7
East of England,SS15 5,7,334000,8,5
East of England,SS15 6,7,322000,9,-15
East of England,SS16 4,7,330000,6,31
East of England,SS16 5,7,427000,13,16
East of England,SS16 6,7,404000,4,-14
East of England,SS17 0,7,287000,12,-37
East of England,SS17 7,7,357000,7,3
East of England,SS17 8,7,344000,6,-40
East of England,SS17 9,7,396000,6,-31
East of England,SS2 4,7,340000,16,16
East of England,SS2 5,7,238000,9,-29
East of England,SS2 6,7,363000,14,19
East of England,SS3 0,7,354000,9,26
East of England,SS3 8,7,375000,1,-14
East of England,SS3 9,7,333000,9,-5
East of England,SS4 1,7,323000,17,-72
East of England,SS4 3,7,408000,15,15
East of England,SS5 4,7,453000,11,-8
East of England,SS5 5,7,389000,10,-4
East of England,SS5 6,7,353000,5,-23
East of England,SS6 7,7,496000,8,25
East of England,SS6 8,7,428000,11,18
East of England,SS6 9,7,357000,19,-8
East of England,SS7 1,7,341000,4,-28
East of England,SS7 2,7,415000,10,9
East of England,SS7 3,7,455000,3,26
East of England,SS7 4,7,350000,9,-10
East of England,SS7 5,7,353000,9,4
East of England,SS8 0,7,380000,8,17
East of England,SS8 7,7,361000,11,20
East of England,SS8 8,7,323000,7,1
East of England,SS8 9,7,285000,11,0
East of England,SS9 1,7,460000,10,-5
East of England,SS9 2,7,409000,10,-12
East of England,SS9 3,7,488000,9,-14
East of England,SS9 4,7,474000,6,22
East of England,SS9 5,7,376000,6,4
Greater London,BR1 1,7,312000,4,-47
Greater London,BR1 2,7,938000,4,9
Greater London,BR1 3,7,468000,13,5
Greater London,BR1 4,7,538000,15,8
Greater London,BR1 5,7,460000,7,6
Greater London,BR2 0,7,389000,7,-22
Greater London,BR2 6,7,971000,4,-63
Greater London,BR2 7,7,656000,9,2
Greater London,BR2 8,7,740000,3,57
Greater London,BR2 9,7,523000,16,15
Greater London,BR3 1,7,608000,11,8
Greater London,BR3 3,7,791000,6,-3
Greater London,BR3 4,7,587000,31,-9
Greater London,BR3 5,7,475000,13,1
Greater London,BR3 6,7,829000,6,-27
Greater London,BR4 0,7,543000,8,-15
Greater London,BR4 9,7,740000,13,18
Greater London,BR5 1,7,771000,13,30
Greater London,BR5 2,7,430000,7,13
Greater London,BR5 3,7,323000,8,-8
Greater London,BR5 4,7,390000,6,-11
Greater London,BR6 0,7,496000,8,-30
Greater London,BR6 6,7,627000,7,15
Greater London,BR6 7,7,677000,7,2
Greater London,BR6 8,7,712000,14,8
Greater London,BR6 9,7,605000,12,-17
Greater London,BR7 5,7,938000,13,34
Greater London,BR7 6,7,485000,9,-20
Greater London,BR8 7,7,356000,11,-2
Greater London,BR8 8,7,411000,9,-8
Greater London,CR0 0,7,373000,6,-2
Greater London,CR0 1,7,397000,5,-2
Greater London,CR0 2,7,264000,11,-9
Greater London,CR0 3,7,364000,8,-1
Greater London,CR0 4,7,532000,12,29
Greater London,CR0 5,7,499000,13,-5
Greater London,CR0 6,7,384000,20,1
Greater London,CR0 7,7,415000,14,-21
Greater London,CR0 8,7,465000,11,-12
Greater London,CR0 9,7,382000,13,19
Greater London,CR2 0,7,546000,14,-27
Greater London,CR2 6,7,357000,5,19
Greater London,CR2 7,7,480000,15,2
Greater London,CR2 8,7,519000,5,7
Greater London,CR2 9,7,540000,6,-3
Greater London,CR3 0,7,384000,3,17
Greater London,CR3 5,7,444000,9,-8
Greater London,CR3 6,7,506000,6,-5
Greater London,CR3 7,7,1140000,1,11
Greater London,CR4 1,7,477000,13,6
Greater London,CR4 2,7,440000,5,-2
Greater London,CR4 3,7,525000,6,42
Greater London,CR4 4,7,400000,6,5
Greater London,CR5 1,7,601000,11,-2
Greater London,CR5 2,7,580000,17,-9
Greater London,CR5 3,7,671000,12,-6
Greater London,CR6 9,7,748000,6,18
Greater London,CR7 6,7,492000,3,8
Greater London,CR7 7,7,409000,13,-6
Greater London,CR7 8,7,374000,6,35
Greater London,CR8 1,7,666000,6,-14
Greater London,CR8 2,7,502000,15,-10
Greater London,CR8 3,7,798000,5,-15
Greater London,CR8 4,7,828000,2,111
Greater London,CR8 5,7,548000,14,-21
Greater London,DA1 1,7,338000,6,9
Greater London,DA1 2,7,368000,7,-2
Greater London,DA1 3,7,415000,10,3
Greater London,DA1 4,7,376000,7,19
Greater London,DA1 5,7,317000,15,-4
Greater London,DA10 0,7,325000,5,8
Greater London,DA10 1,7,378000,5,1
Greater London,DA11 0,7,298000,9,2
Greater London,DA11 7,7,355000,9,0
Greater London,DA11 8,7,355000,4,-4
Greater London,DA11 9,7,235000,10,-13
Greater London,DA12 1,7,346000,11,42
Greater London,DA12 2,7,290000,5,66
Greater London,DA12 3,7,470000,1,-38
Greater London,DA12 4,7,333000,8,-9
Greater London,DA12 5,7,311000,10,-17
Greater London,DA13 0,7,620000,7,13
Greater London,DA13 9,7,610000,3,27
Greater London,DA14 4,7,461000,14,-6
Greater London,DA14 5,7,336000,2,-10
Greater London,DA14 6,7,337000,9,-26
Greater London,DA15 7,7,436000,6,-5
Greater London,DA15 8,7,485000,9,13
Greater London,DA15 9,7,390000,8,-31
Greater London,DA16 1,7,478000,15,-2
Greater London,DA16 2,7,507000,15,10
Greater London,DA16 3,7,405000,10,-7
Greater London,DA17 5,7,390000,5,0
Greater London,DA17 6,7,334000,5,-4
Greater London,DA18 4,7,333000,1,13
Greater London,DA2 6,7,328000,6,-20
Greater London,DA2 7,7,398000,10,-34
Greater London,DA2 8,7,425000,1,29
Greater London,DA3 7,7,530000,13,-3
Greater London,DA3 8,7,447000,12,-2
Greater London,DA4 0,7,652000,4,38
Greater London,DA4 9,7,352000,5,5
Greater London,DA5 1,7,687000,3,-16
Greater London,DA5 2,7,501000,9,-6
Greater London,DA5 3,7,473000,10,-11
Greater London,DA6 7,7,430000,4,-4
Greater London,DA6 8,7,458000,6,-2
Greater London,DA7 4,7,527000,12,5
Greater London,DA7 5,7,450000,4,-12
Greater London,DA7 6,7,395000,9,-12
Greater London,DA8 1,7,361000,12,9
Greater London,DA8 2,7,145000,1,-58
Greater London,DA8 3,7,346000,11,-13
Greater London,DA9 9,7,344000,21,19
Greater London,E1 0,7,568000,2,8
Greater London,E1 1,7,520000,1,46
Greater London,E1 2,7,737000,3,-5
Greater London,E1 4,7,446000,4,-4
Greater London,E1 5,7,566000,5,-7
Greater London,E1 6,7,1268000,2,119
Greater London,E1 8,7,615000,4,-30
Greater London,E10 5,7,403000,12,1
Greater London,E10 6,7,476000,16,-11
Greater London,E10 7,7,504000,6,34
Greater London,E11 1,7,575000,13,58
Greater London,E11 2,7,755000,23,-4
Greater London,E11 3,7,600000,13,4
Greater London,E11 4,7,569000,8,5
Greater London,E12 5,7,649000,6,2
Greater London,E12 6,7,441000,9,-12
Greater London,E13 0,7,431000,3,15
Greater London,E13 8,7,376000,9,-5
Greater London,E13 9,7,388000,10,-5
Greater London,E14 0,7,561000,11,5
Greater London,E14 2,7,440000,2,-2
Greater London,E14 3,7,536000,12,7
Greater London,E14 4,7,550000,1,-13
Greater London,E14 5,7,550000,1,-40
Greater London,E14 6,7,602000,3,11
Greater London,E14 7,7,375000,8,46
Greater London,E14 8,7,666000,10,-9
Greater London,E14 9,7,507000,35,-8
Greater London,E15 1,7,480000,9,-10
Greater London,E15 2,7,428000,8,29
Greater London,E15 3,7,465000,1,43
Greater London,E15 4,7,440000,6,-2
Greater London,E16 1,7,425000,8,6
Greater London,E16 2,7,405000,13,-24
Greater London,E16 3,7,440000,2,5
Greater London,E16 4,7,270000,1,-30
Greater London,E17 3,7,592000,11,36
Greater London,E17 4,7,564000,6,1
Greater London,E17 5,7,530000,13,20
Greater London,E17 6,7,479000,18,3
Greater London,E17 7,7,579000,13,-3
Greater London,E17 8,7,497000,15,-12
Greater London,E17 9,7,551000,16,-10
Greater London,E18 1,7,661000,6,56
Greater London,E18 2,7,606000,14,46
Greater London,E1W 1,7,658000,2,-57
Greater London,E1W 2,7,542000,5,-33
Greater London,E1W 3,7,536000,6,1
Greater London,E2 0,7,406000,2,5
Greater London,E2 6,7,554000,7,-25
Greater London,E2 7,7,637000,6,30
Greater London,E2 8,7,620000,5,2
Greater London,E2 9,7,614000,3,-74
Greater London,E20 1,7,579000,6,7
Greater London,E3 2,7,476000,16,-8
Greater London,E3 3,7,320000,4,-10
Greater London,E3 4,7,506000,14,25
Greater London,E3 5,7,772000,12,10
Greater London,E4 6,7,435000,14,-17
Greater London,E4 7,7,590000,9,-9
Greater London,E4 8,7,469000,7,1
Greater London,E4 9,7,525000,21,-3
Greater London,E5 0,7,731000,11,-16
Greater London,E5 8,7,595000,9,-28
Greater London,E5 9,7,504000,21,-36
Greater London,E6 1,7,278000,4,-20
Greater London,E6 2,7,448000,2,12
Greater London,E6 3,7,407000,8,-7
Greater London,E6 5,7,259000,7,-41
Greater London,E6 6,7,376000,2,-4
Greater London,E7 0,7,475000,5,-10
Greater London,E7 8,7,471000,8,1
Greater London,E7 9,7,402000,3,-28
Greater London,E8 1,7,736000,7,15
Greater London,E8 2,7,561000,6,5
Greater London,E8 3,7,827000,11,-15
Greater London,E8 4,7,871000,3,24
Greater London,E9 5,7,565000,5,14
Greater London,E9 6,7,542000,6,-8
Greater London,E9 7,7,786000,10,-11
Greater London,EC1A 4,7,730000,1,29
Greater London,EC1M 5,7,1020000,3,-4
Greater London,EC1N 8,7,1045000,2,32
Greater London,EC1R 0,7,1015000,2,-7
Greater London,EC1V 0,7,370000,1,-80
Greater London,EC1V 1,7,730000,3,15
Greater London,EC1V 2,7,818000,2,31
Greater London,EC1V 3,7,586000,2,-33
Greater London,EC1V 4,7,1700000,1,174
Greater London,EC1V 9,7,1500000,1,117
Greater London,EC1Y 0,7,735000,4,13
Greater London,EC1Y 2,7,810000,1,23
Greater London,EC1Y 8,7,496000,1,15
Greater London,EC2Y 8,7,1201000,6,-20
Greater London,EC4A 1,7,750000,2,-17
Greater London,EN1 1,7,393000,9,-3
Greater London,EN1 2,7,830000,2,47
Greater London,EN1 3,7,557000,7,10
Greater London,EN1 4,7,360000,6,12
Greater London,EN10 6,7,424000,9,2
Greater London,EN10 7,7,1580000,3,182
Greater London,EN11 0,7,465000,13,26
Greater London,EN11 8,7,377000,1,53
Greater London,EN11 9,7,449000,5,-2
Greater London,EN2 0,7,429000,10,-20
Greater London,EN2 6,7,600000,4,23
Greater London,EN2 7,7,889000,5,72
Greater London,EN2 8,7,527000,7,3
Greater London,EN2 9,7,680000,1,-2
Greater London,EN3 4,7,400000,6,35
Greater London,EN3 5,7,417000,10,12
Greater London,EN3 6,7,336000,12,-12
Greater London,EN3 7,7,363000,7,-9
Greater London,EN4 0,7,950000,3,-20
Greater London,EN4 8,7,643000,7,44
Greater London,EN4 9,7,892000,2,55
Greater London,EN5 1,7,843000,7,50
Greater London,EN5 2,7,535000,9,-4
Greater London,EN5 4,7,579000,7,-32
Greater London,EN5 5,7,530000,5,-15
Greater London,EN6 1,7,577000,12,-13
Greater London,EN6 2,7,601000,6,-3
Greater London,EN6 3,7,455000,4,-18
Greater London,EN6 4,7,381000,4,-66
Greater London,EN6 5,7,358000,3,-28
Greater London,EN7 5,7,606000,7,23
Greater London,EN7 6,7,498000,19,-14
Greater London,EN8 0,7,442000,9,6
Greater London,EN8 7,7,283000,5,-33
Greater London,EN8 8,7,365000,13,-6
Greater London,EN8 9,7,467000,9,21
Greater London,EN9 1,7,333000,12,3
Greater London,EN9 2,7,992000,3,12
Greater London,EN9 3,7,413000,8,-5
Greater London,HA0 1,7,407000,4,-17
Greater London,HA0 2,7,560000,3,-2
Greater London,HA0 3,7,750000,1,31
Greater London,HA0 4,7,598000,4,59
Greater London,HA1 1,7,336000,4,-22
Greater London,HA1 2,7,551000,5,71
Greater London,HA1 3,7,427000,8,-41
Greater London,HA1 4,7,522000,9,48
Greater London,HA2 0,7,504000,3,30
Greater London,HA2 6,7,470000,7,-17
Greater London,HA2 7,7,762000,5,51
Greater London,HA2 8,7,307000,4,-21
Greater London,HA2 9,7,496000,6,-1
Greater London,HA3 0,7,905000,2,43
Greater London,HA3 5,7,308000,5,-31
Greater London,HA3 6,7,576000,3,33
Greater London,HA3 7,7,573000,4,7
Greater London,HA3 8,7,604000,4,17
Greater London,HA3 9,7,459000,5,-17
Greater London,HA4 0,7,531000,8,-5
Greater London,HA4 6,7,429000,7,-14
Greater London,HA4 7,7,572000,10,-3
Greater London,HA4 8,7,544000,7,-29
Greater London,HA4 9,7,495000,7,-15
Greater London,HA5 1,7,815000,5,-2
Greater London,HA5 2,7,667000,8,-10
Greater London,HA5 3,7,839000,8,-15
Greater London,HA5 4,7,592000,7,-1
Greater London,HA5 5,7,810000,6,78
Greater London,HA6 1,7,610000,10,1
Greater London,HA6 2,7,1084000,7,-16
Greater London,HA6 3,7,822000,2,-25
Greater London,HA7 1,7,523000,6,9
Greater London,HA7 2,7,508000,4,-9
Greater London,HA7 3,7,501000,8,84
Greater London,HA7 4,7,562000,6,-23
Greater London,HA8 0,7,378000,3,55
Greater London,HA8 5,7,398000,4,-26
Greater London,HA8 6,7,578000,9,5
Greater London,HA8 7,7,1475000,1,0
Greater London,HA8 8,7,611000,8,-17
Greater London,HA8 9,7,672000,7,36
Greater London,HA9 0,7,282000,6,-36
Greater London,HA9 6,7,210000,2,-57
Greater London,HA9 7,7,527000,3,-11
Greater London,HA9 8,7,357000,4,-39
Greater London,HA9 9,7,627000,6,-20
Greater London,IG1 1,7,516000,6,30
Greater London,IG1 2,7,366000,13,-59
Greater London,IG1 3,7,612000,8,59
Greater London,IG1 4,7,438000,5,32
Greater London,IG10 1,7,916000,3,1
Greater London,IG10 2,7,494000,7,-3
Greater London,IG10 3,7,467000,13,17
Greater London,IG10 4,7,562000,7,31
Greater London,IG11 0,7,293000,9,-29
Greater London,IG11 7,7,317000,8,-20
Greater London,IG11 8,7,269000,4,-8
Greater London,IG11 9,7,381000,14,-9
Greater London,IG2 6,7,545000,6,26
Greater London,IG2 7,7,482000,7,18
Greater London,IG3 8,7,460000,4,-5
Greater London,IG3 9,7,519000,8,26
Greater London,IG4 5,7,304000,5,-39
Greater London,IG5 0,7,604000,13,26
Greater London,IG6 1,7,491000,7,-23
Greater London,IG6 2,7,568000,6,28
Greater London,IG6 3,7,391000,9,-20
Greater London,IG7 4,7,416000,6,-17
Greater London,IG7 5,7,802000,5,19
Greater London,IG7 6,7,650000,2,-35
Greater London,IG8 0,7,1153000,11,38
Greater London,IG8 8,7,540000,10,-20
Greater London,IG8 9,7,645000,5,25
Greater London,IG9 5,7,612000,10,56
Greater London,IG9 6,7,544000,6,21
Greater London,KT1 1,7,412000,2,-40
Greater London,KT1 2,7,614000,5,-13
Greater London,KT1 3,7,760000,5,6
Greater London,KT1 4,7,704000,6,61
Greater London,KT10 0,7,1050000,12,32
Greater London,KT10 8,7,1169000,11,-27
Greater London,KT10 9,7,1310000,8,13
Greater London,KT11 1,7,707000,3,18
Greater London,KT11 2,7,1692000,8,1
Greater London,KT11 3,7,982000,1,-16
Greater London,KT12 1,7,314000,7,-47
Greater London,KT12 2,7,517000,9,25
Greater London,KT12 3,7,684000,14,10
Greater London,KT12 4,7,537000,4,7
Greater London,KT12 5,7,1204000,6,8
Greater London,KT13 0,7,1169000,9,-20
Greater London,KT13 8,7,395000,9,-55
Greater London,KT13 9,7,854000,9,7
Greater London,KT14 6,7,1164000,13,59
Greater London,KT14 7,7,456000,8,20
Greater London,KT15 1,7,610000,8,19
Greater London,KT15 2,7,314000,7,-41
Greater London,KT15 3,7,510000,8,9
Greater London,KT16 0,7,459000,7,-8
Greater London,KT16 8,7,503000,11,3
Greater London,KT16 9,7,412000,4,15
Greater London,KT17 1,7,581000,12,23
Greater London,KT17 2,7,723000,12,35
Greater London,KT17 3,7,833000,5,-29
Greater London,KT17 4,7,769000,7,124
Greater London,KT18 5,7,718000,8,26
Greater London,KT18 6,7,752000,2,37
Greater London,KT18 7,7,450000,8,-60
Greater London,KT19 0,7,543000,11,-19
Greater London,KT19 8,7,569000,5,5
Greater London,KT19 9,7,474000,15,-8
Greater London,KT2 5,7,748000,14,-19
Greater London,KT2 6,7,790000,14,-2
Greater London,KT2 7,7,1725000,6,148
Greater London,KT20 5,7,739000,15,24
Greater London,KT20 6,7,901000,6,-52
Greater London,KT20 7,7,550000,2,-55
Greater London,KT21 1,7,822000,9,13
Greater London,KT21 2,7,866000,8,-18
Greater London,KT22 0,7,3646000,5,76
Greater London,KT22 7,7,373000,6,9
Greater London,KT22 8,7,765000,7,30
Greater London,KT22 9,7,708000,6,-35
Greater London,KT23 3,7,791000,10,33
Greater London,KT23 4,7,727000,9,-15
Greater London,KT24 5,7,1583000,6,35
Greater London,KT24 6,7,1205000,4,0
Greater London,KT3 3,7,662000,6,-5
Greater London,KT3 4,7,1090000,8,-28
Greater London,KT3 5,7,560000,4,-15
Greater London,KT3 6,7,714000,8,-10
Greater London,KT4 7,7,522000,12,-22
Greater London,KT4 8,7,536000,14,-6
Greater London,KT5 8,7,852000,7,66
Greater London,KT5 9,7,632000,12,8
Greater London,KT6 4,7,479000,5,16
Greater London,KT6 5,7,914000,5,26
Greater London,KT6 6,7,638000,10,-28
Greater London,KT6 7,7,631000,12,20
Greater London,KT7 0,7,1343000,6,31
Greater London,KT8 0,7,1078000,4,17
Greater London,KT8 1,7,511000,5,-29
Greater London,KT8 2,7,350000,3,-4
Greater London,KT8 9,7,647000,3,-14
Greater London,KT9 1,7,477000,12,30
Greater London,KT9 2,7,387000,9,-14
Greater London,N1 0,7,941000,7,-27
Greater London,N1 1,7,1115000,12,-9
Greater London,N1 2,7,1332000,11,38
Greater London,N1 3,7,1723000,5,119
Greater London,N1 4,7,927000,3,1
Greater London,N1 5,7,567000,7,-1
Greater London,N1 6,7,652000,4,39
Greater London,N1 7,7,940000,14,-9
Greater London,N1 8,7,1261000,8,-9
Greater London,N1 9,7,574000,4,38
Greater London,N10 1,7,844000,7,21
Greater London,N10 2,7,537000,3,-51
Greater London,N10 3,7,934000,11,-25
Greater London,N11 1,7,538000,13,72
Greater London,N11 2,7,574000,11,-2
Greater London,N11 3,7,518000,4,-38
Greater London,N12 0,7,504000,6,6
Greater London,N12 7,7,465000,4,-52
Greater London,N12 8,7,745000,10,9
Greater London,N12 9,7,540000,4,-14
Greater London,N13 4,7,784000,11,21
Greater London,N13 5,7,588000,9,-3
Greater London,N13 6,7,458000,5,6
Greater London,N14 4,7,522000,6,-3
Greater London,N14 5,7,497000,3,-20
Greater London,N14 6,7,729000,4,-9
Greater London,N14 7,7,805000,2,-16
Greater London,N15 3,7,497000,9,-4
Greater London,N15 4,7,559000,7,40
Greater London,N15 5,7,579000,5,11
Greater London,N15 6,7,728000,7,10
Greater London,N16 0,7,725000,10,-25
Greater London,N16 5,7,992000,7,34
Greater London,N16 6,7,1446000,5,148
Greater London,N16 7,7,606000,7,-17
Greater London,N16 8,7,726000,7,0
Greater London,N16 9,7,962000,7,-22
Greater London,N17 0,7,371000,7,-58
Greater London,N17 6,7,474000,11,-23
Greater London,N17 7,7,415000,1,-3
Greater London,N17 8,7,376000,4,3
Greater London,N17 9,7,463000,8,4
Greater London,N18 1,7,393000,8,-10
Greater London,N18 2,7,364000,12,-4
Greater London,N19 3,7,505000,7,-43
Greater London,N19 4,7,884000,7,-17
Greater London,N19 5,7,924000,10,49
Greater London,N2 0,7,1138000,11,-13
Greater London,N2 8,7,595000,5,31
Greater London,N2 9,7,1122000,4,4
Greater London,N20 0,7,595000,12,12
Greater London,N20 8,7,1012000,2,-6
Greater London,N20 9,7,980000,4,1
Greater London,N21 1,7,619000,8,-44
Greater London,N21 2,7,702000,6,24
Greater London,N21 3,7,811000,4,31
Greater London,N22 5,7,522000,6,-1
Greater London,N22 6,7,627000,10,25
Greater London,N22 7,7,630000,7,-29
Greater London,N22 8,7,629000,7,37
Greater London,N3 1,7,757000,8,11
Greater London,N3 2,7,754000,7,-21
Greater London,N3 3,7,898000,3,-5
Greater London,N4 1,7,813000,5,79
Greater London,N4 2,7,764000,16,32
Greater London,N4 3,7,583000,13,-18
Greater London,N4 4,7,540000,4,-70
Greater London,N5 1,7,1334000,8,42
Greater London,N5 2,7,1318000,15,14
Greater London,N6 4,7,1229000,5,25
Greater London,N6 5,7,932000,12,-10
Greater London,N6 6,7,2272000,3,-10
Greater London,N7 0,7,629000,9,-33
Greater London,N7 6,7,468000,9,-12
Greater London,N7 7,7,291000,3,-48
Greater London,N7 8,7,622000,2,-35
Greater London,N7 9,7,532000,8,-1
Greater London,N8 0,7,629000,5,-14
Greater London,N8 7,7,1100000,6,136
Greater London,N8 8,7,893000,8,11
Greater London,N8 9,7,657000,12,-13
Greater London,N9 0,7,315000,3,-2
Greater London,N9 7,7,405000,5,17
Greater London,N9 8,7,382000,6,13
Greater London,N9 9,7,382000,7,6
Greater London,NW1 0,7,1100000,1,97
Greater London,NW1 1,7,476000,5,-16
Greater London,NW1 2,7,380000,1,-42
Greater London,NW1 3,7,390000,1,-48
Greater London,NW1 4,7,1800000,2,-57
Greater London,NW1 5,7,1008000,2,-68
Greater London,NW1 6,7,1033000,3,75
Greater London,NW1 7,7,816000,5,-9
Greater London,NW1 8,7,2165000,4,11
Greater London,NW1 9,7,854000,6,-19
Greater London,NW10 0,7,432000,2,-4
Greater London,NW10 1,7,500000,2,-42
Greater London,NW10 2,7,763000,5,100
Greater London,NW10 3,7,1724000,6,61
Greater London,NW10 4,7,781000,6,116
Greater London,NW10 5,7,713000,9,-13
Greater London,NW10 6,7,575000,1,-28
Greater London,NW10 7,7,502000,2,-16
Greater London,NW10 8,7,206000,3,-41
Greater London,NW10 9,7,296000,2,-64
Greater London,NW11 0,7,1267000,3,-26
Greater London,NW11 7,7,2119000,4,-18
Greater London,NW11 8,7,1134000,9,96
Greater London,NW11 9,7,1093000,5,39
Greater London,NW2 1,7,640000,4,48
Greater London,NW2 2,7,1105000,7,89
Greater London,NW2 3,7,539000,12,-34
Greater London,NW2 4,7,1320000,10,70
Greater London,NW2 5,7,429000,2,-39
Greater London,NW2 6,7,596000,7,12
Greater London,NW2 7,7,429000,7,11
Greater London,NW3 1,7,4568000,2,46
Greater London,NW3 2,7,985000,8,-13
Greater London,NW3 3,7,838000,2,-29
Greater London,NW3 4,7,1392000,10,-5
Greater London,NW3 5,7,1318000,5,16
Greater London,NW3 6,7,1095000,5,-57
Greater London,NW3 7,7,3029000,4,8
Greater London,NW4 1,7,1169000,7,98
Greater London,NW4 2,7,862000,17,79
Greater London,NW4 3,7,1006000,4,32
Greater London,NW4 4,7,413000,2,-12
Greater London,NW5 1,7,2130000,6,140
Greater London,NW5 2,7,728000,3,-14
Greater London,NW5 3,7,582000,4,-46
Greater London,NW5 4,7,631000,2,9
Greater London,NW6 1,7,1002000,5,-12
Greater London,NW6 2,7,604000,5,8
Greater London,NW6 3,7,918000,6,-40
Greater London,NW6 4,7,785000,6,-10
Greater London,NW6 5,7,3019000,4,444
Greater London,NW6 6,7,1353000,8,15
Greater London,NW6 7,7,871000,7,29
Greater London,NW7 1,7,538000,8,-25
Greater London,NW7 2,7,1159000,8,20
Greater London,NW7 3,7,737000,4,53
Greater London,NW7 4,7,1576000,7,6
Greater London,NW8 0,7,1957000,4,-35
Greater London,NW8 7,7,545000,2,-75
Greater London,NW8 8,7,563000,4,-32
Greater London,NW8 9,7,2900000,9,153
Greater London,NW9 0,7,496000,7,-4
Greater London,NW9 4,7,522000,6,15
Greater London,NW9 5,7,312000,2,-20
Greater London,NW9 6,7,483000,4,55
Greater London,NW9 7,7,303000,4,-15
Greater London,NW9 8,7,545000,7,22
Greater London,RM1 1,7,152000,2,-49
Greater London,RM1 2,7,375000,5,42
Greater London,RM1 3,7,475000,1,121
Greater London,RM1 4,7,427000,7,-20
Greater London,RM10 7,7,388000,10,4
Greater London,RM10 8,7,376000,6,7
Greater London,RM10 9,7,400000,4,22
Greater London,RM11 1,7,576000,11,26
Greater London,RM11 2,7,611000,12,3
Greater London,RM11 3,7,749000,16,22
Greater London,RM12 4,7,410000,13,9
Greater London,RM12 5,7,464000,9,8
Greater London,RM12 6,7,405000,8,-31
Greater London,RM13 7,7,445000,5,15
Greater London,RM13 8,7,451000,9,12
Greater London,RM13 9,7,367000,8,-12
Greater London,RM14 1,7,562000,9,-13
Greater London,RM14 2,7,525000,14,-23
Greater London,RM14 3,7,522000,6,-54
Greater London,RM15 4,7,408000,8,-1
Greater London,RM15 5,7,296000,4,-20
Greater London,RM15 6,7,397000,9,31
Greater London,RM16 2,7,424000,6,-19
Greater London,RM16 3,7,634000,6,37
Greater London,RM16 4,7,326000,5,-14
Greater London,RM16 6,7,367000,9,14
Greater London,RM17 5,7,274000,7,-29
Greater London,RM17 6,7,248000,11,-14
Greater London,RM18 7,7,198000,2,34
Greater London,RM18 8,7,317000,7,2
Greater London,RM19 1,7,263000,7,4
Greater London,RM2 5,7,592000,7,-4
Greater London,RM2 6,7,446000,12,33
Greater London,RM20 3,7,269000,2,-3
Greater London,RM20 4,7,286000,3,-6
Greater London,RM3 0,7,438000,18,7
Greater London,RM3 7,7,362000,4,-3
Greater London,RM3 8,7,334000,8,-3
Greater London,RM3 9,7,380000,6,42
Greater London,RM4 1,7,571000,6,-38
Greater London,RM5 2,7,422000,3,11
Greater London,RM5 3,7,386000,6,-12
Greater London,RM6 4,7,342000,9,-4
Greater London,RM6 5,7,474000,12,22
Greater London,RM6 6,7,442000,7,-2
Greater London,RM7 0,7,374000,12,3
Greater London,RM7 7,7,455000,3,8
Greater London,RM7 8,7,439000,7,17
Greater London,RM7 9,7,262000,3,-22
Greater London,RM8 1,7,286000,2,-13
Greater London,RM8 2,7,357000,11,-3
Greater London,RM8 3,7,345000,7,-3
Greater London,RM9 4,7,339000,5,-13
Greater London,RM9 5,7,372000,6,-5
Greater London,RM9 6,7,359000,10,-1
Greater London,SE1 0,7,735000,1,-17
Greater London,SE1 1,7,652000,2,4
Greater London,SE1 2,7,671000,10,13
Greater London,SE1 3,7,610000,9,-8
Greater London,SE1 4,7,615000,10,29
Greater London,SE1 5,7,429000,4,37
Greater London,SE1 6,7,417000,12,4
Greater London,SE1 7,7,1268000,2,32
Greater London,SE1 8,7,592000,5,-46
Greater London,SE1 9,7,1063000,13,-15
Greater London,SE10 0,7,686000,6,30
Greater London,SE10 8,7,1105000,9,11
Greater London,SE10 9,7,662000,18,30
Greater London,SE11 4,7,565000,5,-19
Greater London,SE11 5,7,498000,4,9
Greater London,SE11 6,7,400000,2,9
Greater London,SE12 0,7,442000,7,4
Greater London,SE12 8,7,666000,6,47
Greater London,SE12 9,7,441000,13,21
Greater London,SE13 5,7,587000,14,0
Greater London,SE13 6,7,529000,17,21
Greater London,SE13 7,7,582000,18,11
Greater London,SE14 5,7,515000,14,31
Greater London,SE14 6,7,519000,8,26
Greater London,SE15 1,7,585000,3,53
