region,postcode_sector,month,avg_price,volume,delta
East Midlands,NG17 9,11,192000,6,17
East Midlands,NG18 1,11,82000,3,-45
East Midlands,NG18 2,11,173000,7,15
East Midlands,NG18 3,11,228000,6,18
East Midlands,NG18 4,11,332000,11,41
East Midlands,NG18 5,11,150000,7,-38
East Midlands,NG18 6,11,260000,1,9
East Midlands,NG19 0,11,195000,13,27
East Midlands,NG19 6,11,148000,17,-10
East Midlands,NG19 7,11,189000,10,-1
East Midlands,NG19 8,11,151000,19,-18
East Midlands,NG19 9,11,221000,9,-6
East Midlands,NG2 1,11,170000,1,-9
East Midlands,NG2 2,11,195000,5,7
East Midlands,NG2 3,11,120000,1,-19
East Midlands,NG2 4,11,137000,7,-16
East Midlands,NG2 5,11,416000,8,-14
East Midlands,NG2 6,11,414000,16,19
East Midlands,NG2 7,11,489000,15,31
East Midlands,NG20 0,11,135000,6,3
East Midlands,NG20 8,11,130000,8,-12
East Midlands,NG20 9,11,176000,6,39
East Midlands,NG21 0,11,201000,10,16
East Midlands,NG21 9,11,233000,25,10
East Midlands,NG22 0,11,340000,3,-10
East Midlands,NG22 8,11,412000,10,43
East Midlands,NG22 9,11,195000,10,-5
East Midlands,NG23 5,11,302000,8,11
East Midlands,NG23 6,11,375000,3,9
East Midlands,NG23 7,11,680000,1,164
East Midlands,NG24 1,11,198000,12,21
East Midlands,NG24 2,11,317000,8,56
East Midlands,NG24 3,11,241000,15,10
East Midlands,NG24 4,11,186000,13,-9
East Midlands,NG25 0,11,409000,5,4
East Midlands,NG3 1,11,222000,4,71
East Midlands,NG3 2,11,128000,4,21
East Midlands,NG3 3,11,166000,7,3
East Midlands,NG3 4,11,316000,2,-21
East Midlands,NG3 5,11,308000,14,32
East Midlands,NG3 6,11,280000,13,51
East Midlands,NG3 7,11,228000,4,46
East Midlands,NG31 6,11,143000,6,59
East Midlands,NG31 7,11,175000,11,17
East Midlands,NG31 8,11,272000,14,10
East Midlands,NG31 9,11,220000,11,5
East Midlands,NG32 1,11,234000,5,-11
East Midlands,NG32 3,11,201000,4,-41
East Midlands,NG33 4,11,292000,4,7
East Midlands,NG33 5,11,217000,4,-46
East Midlands,NG34 0,11,211000,5,-27
East Midlands,NG34 7,11,212000,13,-5
East Midlands,NG34 8,11,238000,18,-5
East Midlands,NG34 9,11,260000,13,17
East Midlands,NG4 1,11,203000,6,-7
East Midlands,NG4 2,11,202000,10,7
East Midlands,NG4 3,11,198000,8,-15
East Midlands,NG4 4,11,197000,10,-25
East Midlands,NG5 1,11,189000,9,-18
East Midlands,NG5 2,11,243000,7,-11
East Midlands,NG5 3,11,192000,3,16
East Midlands,NG5 4,11,334000,9,-3
East Midlands,NG5 5,11,175000,7,-9
East Midlands,NG5 6,11,213000,8,9
East Midlands,NG5 7,11,181000,14,-8
East Midlands,NG5 8,11,211000,7,-28
East Midlands,NG5 9,11,155000,6,-5
East Midlands,NG6 0,11,159000,13,-24
East Midlands,NG6 7,11,162000,4,-10
East Midlands,NG6 8,11,158000,11,-12
East Midlands,NG6 9,11,160000,9,-5
East Midlands,NG7 1,11,401000,8,-20
East Midlands,NG7 2,11,279000,13,41
East Midlands,NG7 3,11,142000,3,-19
East Midlands,NG7 5,11,128000,2,19
East Midlands,NG7 6,11,168000,6,-7
East Midlands,NG7 7,11,150000,8,-14
East Midlands,NG8 1,11,354000,12,44
East Midlands,NG8 2,11,326000,5,-4
East Midlands,NG8 3,11,274000,4,6
East Midlands,NG8 4,11,203000,8,22
East Midlands,NG8 5,11,162000,6,3
East Midlands,NG8 6,11,195000,3,10
East Midlands,NG9 1,11,287000,18,-18
East Midlands,NG9 2,11,223000,19,7
East Midlands,NG9 3,11,345000,15,8
East Midlands,NG9 4,11,261000,8,-27
East Midlands,NG9 5,11,303000,5,27
East Midlands,NG9 6,11,291000,9,34
East Midlands,NG9 7,11,230000,4,10
East Midlands,NG9 8,11,218000,11,14
East Midlands,S1 2,11,50000,1,-45
East Midlands,S1 4,11,148000,4,-31
East Midlands,S10 1,11,225000,12,-20
East Midlands,S10 2,11,210000,6,-35
East Midlands,S10 3,11,578000,5,6
East Midlands,S10 4,11,449000,5,-5
East Midlands,S10 5,11,316000,11,16
East Midlands,S11 7,11,343000,18,-14
East Midlands,S11 8,11,295000,8,18
East Midlands,S11 9,11,529000,8,-7
East Midlands,S12 2,11,183000,6,7
East Midlands,S12 3,11,261000,7,41
East Midlands,S12 4,11,170000,4,-1
East Midlands,S13 7,11,172000,9,-3
East Midlands,S13 8,11,211000,10,41
East Midlands,S13 9,11,172000,8,-10
East Midlands,S14 1,11,158000,3,5
East Midlands,S17 3,11,378000,6,-52
East Midlands,S17 4,11,387000,5,26
East Midlands,S18 1,11,317000,5,23
East Midlands,S18 2,11,226000,5,-32
East Midlands,S18 3,11,302000,3,18
East Midlands,S18 4,11,575000,1,219
East Midlands,S18 8,11,226000,4,-39
East Midlands,S2 1,11,190000,6,18
East Midlands,S2 2,11,143000,4,-4
East Midlands,S2 3,11,193000,7,-1
East Midlands,S2 4,11,174000,3,123
East Midlands,S2 5,11,113000,3,-23
East Midlands,S20 1,11,251000,3,34
East Midlands,S20 2,11,280000,1,24
East Midlands,S20 4,11,154000,4,-25
East Midlands,S20 5,11,221000,4,-10
East Midlands,S20 6,11,201000,6,-24
East Midlands,S20 7,11,151000,6,37
East Midlands,S20 8,11,107000,2,-50
East Midlands,S21 1,11,180000,2,-17
East Midlands,S21 2,11,175000,4,46
East Midlands,S21 3,11,190000,3,7
East Midlands,S21 4,11,223000,7,-1
East Midlands,S25 1,11,235000,1,8
East Midlands,S25 2,11,163000,8,12
East Midlands,S25 3,11,180000,4,-8
East Midlands,S25 4,11,191000,2,-37
East Midlands,S25 5,11,277000,1,-13
East Midlands,S26 2,11,189000,6,-12
East Midlands,S26 3,11,388000,3,69
East Midlands,S26 4,11,221000,10,66
East Midlands,S26 5,11,276000,3,28
East Midlands,S26 6,11,182000,6,14
East Midlands,S26 7,11,290000,1,-52
East Midlands,S3 7,11,188000,2,66
East Midlands,S3 8,11,129000,6,-22
East Midlands,S3 9,11,212000,3,41
East Midlands,S32 1,11,725000,1,153
East Midlands,S32 2,11,755000,1,146
East Midlands,S32 3,11,505000,4,17
East Midlands,S32 4,11,322000,3,-14
East Midlands,S33 0,11,1012000,2,93
East Midlands,S33 9,11,305000,3,-36
East Midlands,S35 0,11,358000,9,11
East Midlands,S35 1,11,234000,9,-4
East Midlands,S35 2,11,250000,4,-10
East Midlands,S35 3,11,450000,1,84
East Midlands,S35 4,11,234000,8,11
East Midlands,S35 7,11,328000,2,-10
East Midlands,S35 8,11,380000,5,83
East Midlands,S35 9,11,296000,3,38
East Midlands,S36 1,11,271000,2,63
East Midlands,S36 2,11,179000,5,-15
East Midlands,S36 6,11,199000,12,-10
East Midlands,S36 7,11,286000,4,-26
East Midlands,S36 8,11,280000,1,40
East Midlands,S36 9,11,598000,3,30
East Midlands,S4 7,11,105000,7,54
East Midlands,S4 8,11,68000,5,-25
East Midlands,S40 1,11,205000,6,-11
East Midlands,S40 2,11,130000,7,2
East Midlands,S40 3,11,277000,9,-21
East Midlands,S40 4,11,243000,17,4
East Midlands,S41 0,11,256000,13,26
East Midlands,S41 7,11,196000,5,17
East Midlands,S41 8,11,205000,11,-5
East Midlands,S41 9,11,162000,8,27
East Midlands,S42 5,11,157000,12,-17
East Midlands,S42 6,11,295000,15,24
East Midlands,S42 7,11,280000,5,-30
East Midlands,S43 1,11,148000,7,-36
East Midlands,S43 2,11,192000,5,16
East Midlands,S43 3,11,216000,5,25
East Midlands,S43 4,11,184000,13,-6
East Midlands,S44 5,11,180000,5,-5
East Midlands,S44 6,11,161000,15,-21
