region,postcode_sector,month,avg_price,volume,delta
Greater London,EC1V 3,10,541000,1,-33
Greater London,EC1V 4,10,1072000,2,15
Greater London,EC1V 7,10,830000,5,6
Greater London,EC2A 2,10,850000,1,-34
Greater London,EC2A 3,10,1244000,2,-18
Greater London,EC2A 4,10,1138000,4,28
Greater London,EC2Y 8,10,924000,4,6
Greater London,EC3N 1,10,720000,1,-57
Greater London,EC4R 1,10,465000,1,0
Greater London,EC4Y 0,10,1250000,1,22
Greater London,EN1 1,10,377000,3,-17
Greater London,EN1 2,10,406000,6,-32
Greater London,EN1 3,10,549000,8,18
Greater London,EN1 4,10,412000,13,-2
Greater London,EN10 6,10,372000,6,25
Greater London,EN10 7,10,730000,1,-1
Greater London,EN11 0,10,305000,8,-23
Greater London,EN11 8,10,276000,7,-36
Greater London,EN11 9,10,427000,7,24
Greater London,EN2 0,10,390000,10,-69
Greater London,EN2 7,10,572000,11,12
Greater London,EN2 8,10,469000,5,-16
Greater London,EN3 4,10,335000,5,-14
Greater London,EN3 5,10,271000,9,-32
Greater London,EN3 6,10,395000,7,6
Greater London,EN3 7,10,360000,2,22
Greater London,EN4 0,10,1605000,2,108
Greater London,EN4 8,10,630000,6,82
Greater London,EN4 9,10,512000,4,1
Greater London,EN5 1,10,657000,5,-31
Greater London,EN5 2,10,495000,2,-10
Greater London,EN5 3,10,508000,1,-62
Greater London,EN5 4,10,540000,6,-7
Greater London,EN5 5,10,570000,6,2
Greater London,EN6 1,10,628000,6,-6
Greater London,EN6 2,10,329000,5,-40
Greater London,EN6 3,10,526000,2,4
Greater London,EN6 4,10,620000,9,-18
Greater London,EN7 5,10,580000,8,1
Greater London,EN7 6,10,424000,8,-11
Greater London,EN8 0,10,358000,12,-18
Greater London,EN8 7,10,266000,5,-37
Greater London,EN8 8,10,365000,8,-11
Greater London,EN8 9,10,371000,12,-10
Greater London,EN9 1,10,403000,8,18
Greater London,EN9 2,10,669000,5,22
Greater London,EN9 3,10,341000,8,3
Greater London,HA0 1,10,276000,7,-36
Greater London,HA0 2,10,431000,7,42
Greater London,HA0 3,10,541000,5,-26
Greater London,HA0 4,10,366000,5,-44
Greater London,HA1 1,10,533000,4,6
Greater London,HA1 2,10,498000,2,17
Greater London,HA1 3,10,584000,7,-21
Greater London,HA1 4,10,548000,5,-6
Greater London,HA2 0,10,438000,2,-10
Greater London,HA2 6,10,485000,9,-9
Greater London,HA2 7,10,642000,6,-10
Greater London,HA2 8,10,415000,8,9
Greater London,HA2 9,10,504000,5,-13
Greater London,HA3 0,10,543000,4,-3
Greater London,HA3 5,10,414000,5,-20
Greater London,HA3 6,10,667000,3,-3
Greater London,HA3 7,10,552000,4,-7
Greater London,HA3 8,10,479000,6,-10
Greater London,HA3 9,10,552000,5,-2
Greater London,HA4 0,10,453000,9,-15
Greater London,HA4 6,10,518000,8,19
Greater London,HA4 7,10,649000,8,7
Greater London,HA4 8,10,406000,19,-40
Greater London,HA4 9,10,429000,11,-25
Greater London,HA5 1,10,676000,6,-10
Greater London,HA5 2,10,656000,9,3
Greater London,HA5 3,10,1100000,8,12
Greater London,HA5 4,10,703000,6,-2
Greater London,HA5 5,10,619000,9,-9
Greater London,HA6 1,10,614000,5,2
Greater London,HA6 2,10,579000,2,-45
Greater London,HA6 3,10,1251000,5,30
Greater London,HA7 1,10,430000,4,28
Greater London,HA7 2,10,579000,5,-3
Greater London,HA7 3,10,760000,1,-40
Greater London,HA7 4,10,731000,7,-19
Greater London,HA8 0,10,430000,4,-2
Greater London,HA8 5,10,589000,3,40
Greater London,HA8 6,10,611000,5,17
Greater London,HA8 7,10,836000,5,-18
Greater London,HA8 8,10,570000,10,35
Greater London,HA8 9,10,561000,2,-7
Greater London,HA9 0,10,270000,1,-40
Greater London,HA9 6,10,602000,2,45
Greater London,HA9 7,10,543000,3,20
Greater London,HA9 8,10,435000,5,0
Greater London,IG1 1,10,360000,7,-19
Greater London,IG1 2,10,378000,10,-16
Greater London,IG1 3,10,593000,7,-15
Greater London,IG1 4,10,308000,4,-56
Greater London,IG10 1,10,694000,6,29
Greater London,IG10 2,10,441000,9,-3
Greater London,IG10 3,10,493000,10,-22
Greater London,IG10 4,10,772000,2,27
Greater London,IG11 0,10,418000,3,15
Greater London,IG11 7,10,312000,7,-10
Greater London,IG11 8,10,242000,2,-10
Greater London,IG11 9,10,454000,15,-3
Greater London,IG2 6,10,475000,6,-8
Greater London,IG2 7,10,354000,7,-13
Greater London,IG3 8,10,644000,6,20
Greater London,IG3 9,10,479000,10,-4
Greater London,IG4 5,10,594000,8,7
Greater London,IG5 0,10,359000,6,-21
Greater London,IG6 1,10,535000,4,24
Greater London,IG6 2,10,415000,9,-14
Greater London,IG6 3,10,396000,5,-12
Greater London,IG7 4,10,179000,2,-56
Greater London,IG7 5,10,735000,3,-40
Greater London,IG7 6,10,520000,3,-18
Greater London,IG8 0,10,943000,7,-20
Greater London,IG8 7,10,443000,4,-19
Greater London,IG8 8,10,544000,8,-6
Greater London,IG8 9,10,537000,11,4
Greater London,IG9 5,10,634000,5,-18
Greater London,IG9 6,10,464000,2,-21
Greater London,KT1 1,10,668000,3,14
Greater London,KT1 2,10,618000,8,-20
Greater London,KT1 3,10,566000,9,-25
Greater London,KT1 4,10,436000,2,29
Greater London,KT10 0,10,1084000,6,2
Greater London,KT10 8,10,1193000,3,10
Greater London,KT10 9,10,1618000,7,-14
Greater London,KT11 1,10,381000,2,-5
Greater London,KT11 2,10,1440000,2,-1
Greater London,KT11 3,10,792000,5,-34
Greater London,KT12 1,10,1132000,9,47
Greater London,KT12 2,10,427000,7,-30
Greater London,KT12 3,10,576000,8,-32
Greater London,KT12 4,10,421000,7,-15
Greater London,KT12 5,10,959000,4,-26
Greater London,KT13 0,10,1202000,8,-23
Greater London,KT13 8,10,613000,10,-11
Greater London,KT13 9,10,532000,5,-28
Greater London,KT14 6,10,545000,10,-32
Greater London,KT14 7,10,383000,7,-20
Greater London,KT15 1,10,418000,10,-8
Greater London,KT15 2,10,209000,3,-46
Greater London,KT15 3,10,596000,10,14
Greater London,KT16 0,10,528000,7,-13
Greater London,KT16 8,10,335000,11,-18
Greater London,KT16 9,10,371000,6,-34
Greater London,KT17 1,10,674000,7,20
Greater London,KT17 2,10,633000,9,-13
Greater London,KT17 3,10,820000,3,-17
Greater London,KT17 4,10,469000,8,16
Greater London,KT18 5,10,677000,10,19
Greater London,KT18 6,10,440000,1,-55
Greater London,KT18 7,10,748000,4,34
Greater London,KT19 0,10,704000,3,15
Greater London,KT19 7,10,875000,1,250
Greater London,KT19 8,10,567000,9,-7
Greater London,KT19 9,10,458000,8,13
Greater London,KT2 5,10,1012000,14,14
Greater London,KT2 6,10,685000,13,6
Greater London,KT2 7,10,728000,5,-16
Greater London,KT20 5,10,473000,10,-29
Greater London,KT20 6,10,484000,3,-71
Greater London,KT20 7,10,1900000,1,202
Greater London,KT21 1,10,543000,3,-47
Greater London,KT21 2,10,788000,6,32
Greater London,KT22 0,10,1128000,2,-63
Greater London,KT22 7,10,426000,11,-2
Greater London,KT22 8,10,673000,4,105
Greater London,KT22 9,10,784000,16,-31
Greater London,KT23 3,10,872000,3,-11
Greater London,KT23 4,10,682000,3,11
Greater London,KT24 5,10,564000,3,-57
Greater London,KT24 6,10,1111000,1,-13
Greater London,KT3 3,10,784000,10,7
Greater London,KT3 4,10,393000,3,-73
Greater London,KT3 5,10,668000,9,8
Greater London,KT3 6,10,736000,7,13
Greater London,KT4 7,10,655000,11,-2
Greater London,KT4 8,10,544000,21,3
Greater London,KT5 8,10,638000,6,43
Greater London,KT5 9,10,566000,8,-11
Greater London,KT6 4,10,765000,13,82
Greater London,KT6 5,10,710000,3,-18
Greater London,KT6 6,10,363000,6,-61
Greater London,KT6 7,10,607000,8,5
Greater London,KT7 0,10,699000,11,-23
Greater London,KT8 0,10,677000,4,16
Greater London,KT8 1,10,437000,5,-16
Greater London,KT8 2,10,355000,3,-26
Greater London,KT8 9,10,924000,6,-17
Greater London,KT9 1,10,429000,11,-9
Greater London,KT9 2,10,328000,8,-34
Greater London,N1 0,10,876000,8,-13
Greater London,N1 1,10,1040000,7,-20
Greater London,N1 2,10,1111000,7,-10
Greater London,N1 3,10,907000,11,-7
Greater London,N1 4,10,642000,6,-56
Greater London,N1 5,10,816000,7,6
Greater London,N1 6,10,497000,11,2
Greater London,N1 7,10,996000,12,42
Greater London,N1 8,10,1482000,5,95
Greater London,N1 9,10,385000,1,-23
Greater London,N10 1,10,388000,2,-46
Greater London,N10 2,10,854000,9,-49
Greater London,N10 3,10,1053000,6,11
Greater London,N11 1,10,486000,7,-10
Greater London,N11 2,10,871000,6,4
Greater London,N11 3,10,649000,5,44
Greater London,N12 0,10,553000,6,57
Greater London,N12 7,10,904000,8,-13
Greater London,N12 8,10,608000,8,16
Greater London,N12 9,10,484000,6,10
Greater London,N13 4,10,590000,13,-12
Greater London,N13 5,10,496000,9,-6
Greater London,N13 6,10,445000,5,-1
Greater London,N14 4,10,589000,6,0
Greater London,N14 5,10,713000,7,-17
Greater London,N14 6,10,981000,5,28
Greater London,N14 7,10,596000,3,-31
Greater London,N15 3,10,566000,12,3
Greater London,N15 4,10,464000,4,-7
Greater London,N15 5,10,210000,1,-63
Greater London,N15 6,10,638000,7,-28
Greater London,N16 0,10,405000,2,-63
Greater London,N16 5,10,487000,6,-37
Greater London,N16 6,10,851000,4,82
Greater London,N16 7,10,624000,9,18
Greater London,N16 8,10,587000,5,-18
Greater London,N16 9,10,1007000,12,8
Greater London,N17 0,10,500000,4,8
Greater London,N17 6,10,418000,11,-16
Greater London,N17 7,10,454000,4,-15
Greater London,N17 8,10,402000,4,-13
Greater London,N17 9,10,384000,10,-2
Greater London,N18 1,10,386000,9,-17
Greater London,N18 2,10,282000,3,-37
Greater London,N19 3,10,668000,10,-45
Greater London,N19 4,10,862000,8,5
Greater London,N19 5,10,847000,10,38
Greater London,N1C 4,10,1554000,4,6
Greater London,N2 0,10,1478000,4,-37
Greater London,N2 8,10,368000,4,4
Greater London,N2 9,10,838000,5,-15
Greater London,N20 0,10,506000,12,-31
Greater London,N20 8,10,1422000,2,6
Greater London,N20 9,10,1020000,2,59
Greater London,N21 1,10,637000,6,-1
Greater London,N21 2,10,1440000,2,105
Greater London,N21 3,10,710000,3,11
Greater London,N22 5,10,488000,6,16
Greater London,N22 6,10,523000,6,22
Greater London,N22 7,10,537000,5,-32
Greater London,N22 8,10,432000,4,-26
Greater London,N3 1,10,650000,15,-30
Greater London,N3 2,10,802000,11,40
Greater London,N3 3,10,1118000,9,7
Greater London,N4 1,10,730000,12,11
Greater London,N4 2,10,617000,18,-8
Greater London,N4 3,10,881000,6,54
Greater London,N4 4,10,515000,9,-33
Greater London,N5 1,10,1334000,12,46
Greater London,N5 2,10,875000,14,-23
Greater London,N6 4,10,2560000,5,38
Greater London,N6 5,10,896000,7,21
Greater London,N6 6,10,2475000,2,145
Greater London,N7 0,10,582000,4,17
Greater London,N7 6,10,725000,9,-1
Greater London,N7 7,10,405000,6,-13
Greater London,N7 8,10,771000,6,33
Greater London,N7 9,10,506000,7,5
Greater London,N8 0,10,668000,8,-2
Greater London,N8 7,10,519000,9,-47
Greater London,N8 8,10,743000,7,-44
Greater London,N8 9,10,774000,10,-4
Greater London,N9 0,10,322000,8,37
Greater London,N9 7,10,390000,4,-12
Greater London,N9 8,10,355000,13,-1
Greater London,N9 9,10,378000,10,11
Greater London,NW1 0,10,712000,3,-1
Greater London,NW1 1,10,614000,2,18
Greater London,NW1 4,10,4470000,2,98
Greater London,NW1 6,10,985000,6,12
Greater London,NW1 7,10,1222000,6,-28
Greater London,NW1 8,10,783000,8,-63
Greater London,NW1 9,10,1096000,7,19
Greater London,NW10 0,10,379000,4,-10
Greater London,NW10 1,10,700000,1,-16
Greater London,NW10 2,10,373000,2,-17
Greater London,NW10 3,10,2187000,5,96
Greater London,NW10 4,10,734000,4,-5
Greater London,NW10 5,10,743000,8,-8
Greater London,NW10 6,10,460000,2,-56
Greater London,NW10 7,10,437000,6,9
Greater London,NW10 8,10,338000,2,-47
Greater London,NW10 9,10,360000,3,17
Greater London,NW11 0,10,1389000,4,18
Greater London,NW11 6,10,5378000,5,109
Greater London,NW11 7,10,1067000,1,-34
Greater London,NW11 8,10,135000,1,-79
Greater London,NW11 9,10,864000,4,36
Greater London,NW2 1,10,522000,2,-2
Greater London,NW2 2,10,502000,2,-58
Greater London,NW2 3,10,790000,6,41
Greater London,NW2 4,10,1381000,5,141
Greater London,NW2 5,10,477000,8,-29
Greater London,NW2 6,10,464000,8,0
Greater London,NW2 7,10,431000,4,-30
Greater London,NW3 1,10,3183000,4,187
Greater London,NW3 2,10,1297000,5,7
Greater London,NW3 3,10,1115000,4,-4
Greater London,NW3 4,10,865000,4,-8
Greater London,NW3 5,10,3338000,3,198
Greater London,NW3 6,10,1559000,5,18
Greater London,NW3 7,10,2270000,7,-13
Greater London,NW4 1,10,681000,7,-26
Greater London,NW4 2,10,752000,3,95
Greater London,NW4 3,10,350000,3,-49
Greater London,NW4 4,10,327000,2,-46
Greater London,NW5 1,10,854000,9,-45
Greater London,NW5 2,10,511000,3,-32
Greater London,NW5 3,10,834000,3,52
Greater London,NW5 4,10,407000,3,-23
Greater London,NW6 1,10,820000,7,-15
Greater London,NW6 2,10,867000,4,59
Greater London,NW6 3,10,778000,9,23
Greater London,NW6 4,10,571000,6,-16
Greater London,NW6 5,10,507000,5,-4
Greater London,NW6 6,10,1567000,10,83
Greater London,NW6 7,10,717000,7,-24
Greater London,NW7 1,10,619000,6,9
Greater London,NW7 2,10,607000,5,-40
Greater London,NW7 3,10,1025000,3,156
Greater London,NW7 4,10,1355000,2,71
Greater London,NW8 0,10,2646000,7,100
Greater London,NW8 6,10,7856000,4,124
Greater London,NW8 7,10,800000,1,24
Greater London,NW8 8,10,414000,4,-49
Greater London,NW8 9,10,1768000,8,40
Greater London,NW9 0,10,454000,9,-17
Greater London,NW9 4,10,408000,3,-25
Greater London,NW9 5,10,467000,11,0
Greater London,NW9 6,10,575000,1,164
Greater London,NW9 7,10,366000,3,-21
Greater London,NW9 8,10,588000,4,10
Greater London,NW9 9,10,538000,2,3
Greater London,RM1 1,10,216000,2,106
Greater London,RM1 2,10,395000,8,23
Greater London,RM1 3,10,186000,2,-55
Greater London,RM1 4,10,471000,12,-7
Greater London,RM10 7,10,406000,9,16
Greater London,RM10 8,10,386000,10,0
Greater London,RM10 9,10,314000,6,2
Greater London,RM11 1,10,404000,8,-10
Greater London,RM11 2,10,660000,10,-21
Greater London,RM11 3,10,762000,8,18
Greater London,RM12 4,10,456000,16,-1
Greater London,RM12 5,10,400000,4,-13
Greater London,RM12 6,10,430000,8,4
Greater London,RM13 7,10,353000,7,-12
Greater London,RM13 8,10,350000,9,-7
Greater London,RM13 9,10,372000,10,-7
Greater London,RM14 1,10,616000,12,33
Greater London,RM14 2,10,536000,7,-12
Greater London,RM14 3,10,585000,5,3
Greater London,RM15 4,10,406000,9,26
Greater London,RM15 5,10,299000,12,8
Greater London,RM15 6,10,319000,7,-14
Greater London,RM16 2,10,416000,8,6
Greater London,RM16 3,10,508000,4,1
Greater London,RM16 4,10,345000,8,3
Greater London,RM16 6,10,386000,19,2
Greater London,RM17 5,10,334000,16,7
Greater London,RM17 6,10,295000,17,2
Greater London,RM18 7,10,288000,2,25
Greater London,RM18 8,10,328000,8,9
Greater London,RM19 1,10,273000,7,16
Greater London,RM2 5,10,578000,8,12
Greater London,RM2 6,10,365000,11,-26
Greater London,RM20 3,10,255000,3,-25
Greater London,RM20 4,10,468000,3,91
Greater London,RM3 0,10,338000,13,-8
Greater London,RM3 7,10,383000,15,7
Greater London,RM3 8,10,422000,3,59
Greater London,RM3 9,10,354000,10,-16
Greater London,RM4 1,10,756000,3,52
Greater London,RM5 2,10,384000,13,-17
Greater London,RM5 3,10,409000,9,13
Greater London,RM6 4,10,352000,8,3
Greater London,RM6 5,10,375000,1,16
Greater London,RM6 6,10,400000,6,-7
Greater London,RM7 0,10,352000,9,1
Greater London,RM7 7,10,442000,5,23
Greater London,RM7 8,10,324000,5,-1
Greater London,RM7 9,10,348000,4,-18
Greater London,RM8 1,10,361000,9,6
Greater London,RM8 2,10,392000,7,3
Greater London,RM8 3,10,339000,11,10
Greater London,RM9 4,10,386000,3,18
Greater London,RM9 5,10,382000,8,-4
Greater London,RM9 6,10,344000,10,-10
Greater London,SE1 0,10,657000,3,33
Greater London,SE1 1,10,732000,4,33
Greater London,SE1 2,10,831000,11,14
Greater London,SE1 3,10,526000,9,-17
Greater London,SE1 4,10,396000,4,-42
Greater London,SE1 5,10,410000,6,-27
Greater London,SE1 6,10,403000,6,-61
Greater London,SE1 7,10,842000,3,-18
Greater London,SE1 9,10,1075000,1,40
Greater London,SE10 0,10,511000,12,-11
Greater London,SE10 8,10,815000,14,11
Greater London,SE10 9,10,563000,8,-16
Greater London,SE11 4,10,768000,10,1
Greater London,SE11 5,10,566000,5,8
Greater London,SE11 6,10,389000,3,-69
Greater London,SE12 0,10,419000,5,15
Greater London,SE12 8,10,586000,4,-4
Greater London,SE12 9,10,375000,5,-32
Greater London,SE13 5,10,569000,13,-3
Greater London,SE13 6,10,461000,16,-12
Greater London,SE13 7,10,477000,13,-27
Greater London,SE14 5,10,315000,9,-57
Greater London,SE14 6,10,532000,8,17
Greater London,SE15 1,10,781000,4,94
Greater London,SE15 2,10,424000,11,-27
Greater London,SE15 3,10,765000,9,-18
Greater London,SE15 4,10,667000,8,-30
Greater London,SE15 5,10,501000,2,-11
Greater London,SE15 6,10,493000,7,14
Greater London,SE16 2,10,600000,3,94
Greater London,SE16 3,10,471000,6,-13
Greater London,SE16 4,10,584000,5,-20
Greater London,SE16 5,10,622000,2,41
Greater London,SE16 6,10,594000,10,-2
Greater London,SE16 7,10,526000,11,-4
Greater London,SE17 1,10,472000,3,26
Greater London,SE17 2,10,432000,5,39
Greater London,SE17 3,10,650000,4,7
Greater London,SE18 1,10,264000,10,-35
Greater London,SE18 2,10,462000,7,-1
Greater London,SE18 3,10,362000,8,-38
Greater London,SE18 4,10,452000,7,31
Greater London,SE18 6,10,449000,17,6
Greater London,SE18 7,10,370000,6,-14
Greater London,SE19 1,10,586000,8,63
Greater London,SE19 2,10,463000,11,3
Greater London,SE19 3,10,553000,10,-13
Greater London,SE2 0,10,439000,10,-2
Greater London,SE2 9,10,333000,5,-10
Greater London,SE20 7,10,471000,12,-15
Greater London,SE20 8,10,416000,24,14
Greater London,SE21 7,10,3063000,3,17
Greater London,SE21 8,10,882000,11,-8
Greater London,SE22 0,10,734000,11,-16
Greater London,SE22 8,10,657000,7,-4
Greater London,SE22 9,10,755000,10,-1
Greater London,SE23 1,10,381000,4,-39
Greater London,SE23 2,10,617000,10,25
Greater London,SE23 3,10,660000,15,52
Greater London,SE24 0,10,615000,5,-38
Greater London,SE24 9,10,1342000,12,88
Greater London,SE25 4,10,428000,18,-6
Greater London,SE25 5,10,383000,8,8
Greater London,SE25 6,10,408000,9,11
Greater London,SE26 4,10,645000,11,-3
Greater London,SE26 5,10,487000,9,-17
Greater London,SE26 6,10,506000,7,-20
Greater London,SE27 0,10,418000,7,-35
Greater London,SE27 9,10,410000,9,-37
Greater London,SE28 0,10,356000,2,16
Greater London,SE28 8,10,283000,8,-12
Greater London,SE3 0,10,715000,4,-14
Greater London,SE3 7,10,562000,7,-13
Greater London,SE3 8,10,515000,3,-11
Greater London,SE3 9,10,386000,8,-51
Greater London,SE4 1,10,801000,17,23
Greater London,SE4 2,10,443000,6,-44
Greater London,SE5 0,10,479000,5,96
Greater London,SE5 7,10,382000,8,-19
Greater London,SE5 8,10,450000,8,-18
Greater London,SE5 9,10,552000,8,-5
Greater London,SE6 1,10,401000,16,-18
Greater London,SE6 2,10,471000,10,12
Greater London,SE6 3,10,321000,4,-7
Greater London,SE6 4,10,345000,10,-29
Greater London,SE7 7,10,532000,3,-2
Greater London,SE7 8,10,581000,6,-16
Greater London,SE8 3,10,519000,11,30
Greater London,SE8 4,10,353000,5,-15
Greater London,SE8 5,10,376000,5,-12
Greater London,SE9 1,10,519000,10,-5
Greater London,SE9 2,10,385000,9,-9
Greater London,SE9 3,10,459000,9,-5
Greater London,SE9 4,10,415000,9,-8
Greater London,SE9 5,10,990000,4,173
Greater London,SE9 6,10,405000,8,-20
Greater London,SM1 1,10,600000,1,121
Greater London,SM1 2,10,422000,15,-15
Greater London,SM1 3,10,539000,10,6
Greater London,SM1 4,10,435000,8,40
Greater London,SM2 5,10,772000,9,40
Greater London,SM2 6,10,365000,9,-42
Greater London,SM2 7,10,1128000,3,59
Greater London,SM3 8,10,690000,6,25
Greater London,SM3 9,10,494000,23,-12
Greater London,SM4 4,10,539000,9,9
Greater London,SM4 5,10,387000,8,9
Greater London,SM4 6,10,412000,7,11
Greater London,SM5 1,10,391000,11,4
Greater London,SM5 2,10,400000,14,-10
Greater London,SM5 3,10,538000,5,19
Greater London,SM5 4,10,893000,4,17
Greater London,SM6 0,10,329000,13,-36
Greater London,SM6 7,10,371000,11,-15
Greater London,SM6 8,10,428000,10,10
Greater London,SM6 9,10,649000,9,35
Greater London,SM7 1,10,754000,4,-3
Greater London,SM7 2,10,718000,5,25
Greater London,SM7 3,10,688000,6,4
Greater London,SW10 0,10,2511000,7,116
Greater London,SW10 9,10,582000,3,-45
Greater London,SW11 1,10,929000,6,-24
Greater London,SW11 2,10,748000,4,16
Greater London,SW11 3,10,603000,12,-12
Greater London,SW11 4,10,1226000,35,-14
Greater London,SW11 5,10,773000,11,11
Greater London,SW11 6,10,1279000,15,-10
Greater London,SW11 7,10,1091000,8,2
Greater London,SW11 8,10,1199000,6,63
Greater London,SW12 0,10,998000,13,24
Greater London,SW12 8,10,1192000,14,-2
Greater London,SW12 9,10,628000,10,-37
Greater London,SW13 0,10,1066000,13,-8
Greater London,SW13 8,10,1391000,5,16
Greater London,SW13 9,10,1585000,4,-26
Greater London,SW14 7,10,1351000,3,74
Greater London,SW14 8,10,1187000,9,-16
Greater London,SW15 1,10,1012000,10,6
Greater London,SW15 2,10,867000,18,-26
Greater London,SW15 3,10,457000,6,-14
Greater London,SW15 4,10,344000,9,-9
Greater London,SW15 5,10,458000,6,-43
Greater London,SW15 6,10,494000,9,-59
Greater London,SW16 1,10,750000,17,14
Greater London,SW16 2,10,536000,17,9
Greater London,SW16 3,10,1015000,7,29
Greater London,SW16 4,10,424000,11,-26
Greater London,SW16 5,10,631000,15,29
Greater London,SW16 6,10,496000,10,-20
Greater London,SW17 0,10,628000,10,9
Greater London,SW17 6,10,469000,5,-8
Greater London,SW17 7,10,630000,13,-55
Greater London,SW17 8,10,750000,15,-8
Greater London,SW17 9,10,685000,14,22
Greater London,SW18 1,10,687000,15,-27
Greater London,SW18 2,10,716000,15,-25
Greater London,SW18 3,10,854000,17,-35
Greater London,SW18 4,10,533000,25,-21
Greater London,SW18 5,10,777000,19,-15
Greater London,SW19 1,10,624000,10,-4
Greater London,SW19 2,10,537000,13,-1
Greater London,SW19 3,10,674000,6,-31
Greater London,SW19 4,10,865000,1,70
Greater London,SW19 5,10,934000,9,-10
Greater London,SW19 6,10,536000,9,39
Greater London,SW19 7,10,2408000,4,117
Greater London,SW19 8,10,741000,13,-24
Greater London,SW1A 2,10,1210000,1,-89
Greater London,SW1E 5,10,1559000,1,-17
Greater London,SW1H 0,10,580000,1,8
Greater London,SW1P 1,10,1858000,3,143
Greater London,SW1P 2,10,868000,6,33
Greater London,SW1P 3,10,1125000,2,-77
Greater London,SW1P 4,10,1139000,8,81
Greater London,SW1V 1,10,1097000,3,-31
Greater London,SW1V 2,10,1327000,8,58
Greater London,SW1V 3,10,771000,7,34
Greater London,SW1V 4,10,1087000,7,44
Greater London,SW1W 0,10,1738000,2,-11
Greater London,SW1W 8,10,1190000,5,-41
Greater London,SW1W 9,10,740000,1,-74
Greater London,SW1X 0,10,4450000,3,-37
Greater London,SW1X 8,10,2598000,5,-2
Greater London,SW2 1,10,822000,3,29
Greater London,SW2 2,10,478000,12,-22
Greater London,SW2 3,10,419000,10,-32
Greater London,SW2 4,10,516000,8,-15
Greater London,SW2 5,10,722000,3,9
Greater London,SW20 0,10,1099000,9,-5
Greater London,SW20 8,10,711000,12,7
Greater London,SW20 9,10,643000,14,11
Greater London,SW3 1,10,1372000,2,-48
Greater London,SW3 2,10,4642000,2,86
Greater London,SW3 3,10,1883000,6,0
Greater London,SW3 4,10,3650000,4,-33
Greater London,SW3 5,10,2324000,5,-2
Greater London,SW3 6,10,1682000,4,-65
Greater London,SW4 0,10,955000,6,-21
Greater London,SW4 6,10,602000,9,-12
Greater London,SW4 7,10,545000,12,-2
Greater London,SW4 8,10,1042000,4,66
Greater London,SW4 9,10,942000,2,-29
Greater London,SW5 0,10,1744000,10,13
Greater London,SW5 9,10,990000,5,21
Greater London,SW6 1,10,836000,11,15
Greater London,SW6 2,10,948000,17,0
Greater London,SW6 3,10,1525000,7,-17
Greater London,SW6 4,10,869000,5,-27
Greater London,SW6 5,10,1295000,4,-16
Greater London,SW6 6,10,1051000,11,-15
Greater London,SW6 7,10,985000,12,-4
Greater London,SW7 1,10,1525000,1,-78
Greater London,SW7 2,10,3080000,1,13
Greater London,SW7 3,10,1594000,8,-7
Greater London,SW7 4,10,1865000,7,-12
Greater London,SW7 5,10,1534000,7,-52
Greater London,SW8 1,10,832000,10,-13
Greater London,SW8 2,10,618000,10,-11
Greater London,SW8 3,10,647000,6,9
Greater London,SW8 4,10,648000,4,12
Greater London,SW9 0,10,572000,13,-5
Greater London,SW9 6,10,436000,5,-10
Greater London,SW9 7,10,318000,2,-55
Greater London,SW9 8,10,724000,5,10
Greater London,SW9 9,10,484000,7,-30
Greater London,TW1 1,10,1288000,12,182
Greater London,TW1 2,10,1256000,11,26
Greater London,TW1 3,10,743000,4,3
Greater London,TW1 4,10,696000,8,14
Greater London,TW10 5,10,822000,3,-24
Greater London,TW10 6,10,991000,9,-44
Greater London,TW10 7,10,765000,5,-33
Greater London,TW11 0,10,843000,9,32
Greater London,TW11 8,10,960000,4,21
Greater London,TW11 9,10,1112000,8,65
Greater London,TW12 1,10,560000,5,13
Greater London,TW12 2,10,561000,8,-32
Greater London,TW12 3,10,500000,6,-30
Greater London,TW13 4,10,382000,7,-15
Greater London,TW13 5,10,437000,7,-11
Greater London,TW13 6,10,432000,5,21
Greater London,TW13 7,10,275000,1,-38
Greater London,TW14 0,10,484000,3,27
Greater London,TW14 8,10,238000,2,-46
Greater London,TW14 9,10,511000,7,40
Greater London,TW15 1,10,443000,13,6
Greater London,TW15 2,10,396000,6,-6
Greater London,TW15 3,10,384000,8,-9
Greater London,TW16 5,10,608000,3,-22
Greater London,TW16 6,10,722000,10,31
Greater London,TW16 7,10,494000,8,43
Greater London,TW17 0,10,516000,6,4
Greater London,TW17 8,10,461000,7,-26
Greater London,TW17 9,10,454000,6,38
Greater London,TW18 1,10,356000,5,-27
Greater London,TW18 2,10,510000,12,-10
Greater London,TW18 3,10,884000,5,152
Greater London,TW18 4,10,381000,8,-8
Greater London,TW19 5,10,1115000,2,25
Greater London,TW19 6,10,245000,1,9
Greater London,TW19 7,10,256000,12,-34
Greater London,TW2 5,10,747000,16,2
Greater London,TW2 6,10,539000,7,-17
Greater London,TW2 7,10,697000,15,-5
Greater London,TW20 0,10,1542000,7,126
Greater London,TW20 8,10,464000,15,1
Greater London,TW20 9,10,487000,9,0
Greater London,TW3 1,10,270000,1,4
Greater London,TW3 2,10,522000,4,3
Greater London,TW3 3,10,403000,2,-25
Greater London,TW3 4,10,469000,4,-15
Greater London,TW4 5,10,240000,2,-58
Greater London,TW4 7,10,510000,1,16
Greater London,TW5 0,10,533000,5,-20
